Row ID,Order ID,Order Date,Month Year,Order Priority,Order Quantity,Sales,Customer Name,Province,Region,Product Category,Product Sub-Category,Product Name
6840,48706,10/30/2012,10-01-2012,Low,18,132.78,Erica Hernandez,Nova Scotia,Atlantic,Office Supplies,Paper,"Array® Parchment Paper, Assorted Colors"
6865,48929,10/22/2009,10-01-2009,High,45,2096.7,Sara Luxemburg,Nova Scotia,Atlantic,Office Supplies,Paper,Xerox 1938
6873,48963,10/19/2010,10-01-2010,Not Specified,12,81.87,David Flashing,Nova Scotia,Atlantic,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream"
6909,49312,2/21/2011,02-01-2011,Critical,30,164.41,Deanra Eno,Nova Scotia,Atlantic,Office Supplies,Paper,Xerox 1961
6931,49472,7/16/2010,07-01-2010,Low,15,144.14,Robert Barroso,Nova Scotia,Atlantic,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack"
6932,49472,7/16/2010,07-01-2010,Low,9,30.65,Robert Barroso,Nova Scotia,Atlantic,Office Supplies,Rubber Bands,Acco® Hot Clips™ Clips to Go
6981,49891,09-12-2009,09-01-2009,Not Specified,40,259.83,Darrin Sayre,Nova Scotia,Atlantic,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders
6995,49984,05-11-2009,05-01-2009,Low,14,57.28,Sara Luxemburg,Nova Scotia,Atlantic,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders
6996,49984,05-11-2009,05-01-2009,Low,32,227.87,Sara Luxemburg,Nova Scotia,Atlantic,Office Supplies,Paper,Xerox 212
7074,50471,01-03-2012,01-01-2012,Low,25,5859.25,Deborah Brumfield,Nova Scotia,Atlantic,Furniture,Chairs & Chairmats,Hon GuestStacker Chair
7176,51203,12/21/2011,12-01-2011,High,49,26622.55,Eleni McCrary,Nova Scotia,Atlantic,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases
7179,51233,12-09-2009,12-01-2009,Low,3,26.5,Eleni McCrary,Nova Scotia,Atlantic,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow"
7322,52195,10/26/2011,10-01-2011,Not Specified,19,267,Alyssa Tate,Nova Scotia,Atlantic,Office Supplies,Binders and Binder Accessories,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders"
7445,53123,8/31/2009,08-01-2009,Not Specified,25,265.75,Michael Kennedy,Nova Scotia,Atlantic,Office Supplies,Binders and Binder Accessories,GBC Imprintable Covers
7622,54533,12/18/2011,12-01-2011,Medium,21,162.25,Marc Crier,Nova Scotia,Atlantic,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1"""
7691,55139,1/17/2010,01-01-2010,Not Specified,26,85.71,Bobby Elias,Nova Scotia,Atlantic,Office Supplies,Pens & Art Supplies,Crayola Colored Pencils
7734,55392,06-06-2009,06-01-2009,Critical,39,104.97,Christy Brittain,Nova Scotia,Atlantic,Office Supplies,Pens & Art Supplies,SANFORD Liquid Accent™ Tank-Style Highlighters
7768,55616,05-08-2011,05-01-2011,High,29,184.74,Joni Wasserman,Nova Scotia,Atlantic,Technology,Computer Peripherals,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack"
7822,55909,5/19/2009,05-01-2009,Low,3,526.76,Karen Ferguson,Nova Scotia,Atlantic,Office Supplies,Binders and Binder Accessories,Ibico EB-19 Dual Function Manual Binding System
7826,55938,07-02-2012,07-01-2012,Not Specified,18,1769.9,Mark Haberlin,Nova Scotia,Atlantic,Office Supplies,Storage & Organization,Safco Industrial Wire Shelving
7857,56166,08-04-2010,08-01-2010,Critical,45,615.68,Nicole Brennan,Nova Scotia,Atlantic,Office Supplies,Appliances,Holmes Odor Grabber
7902,56515,5/27/2011,05-01-2011,Medium,18,126.62,Sara Luxemburg,Nova Scotia,Atlantic,Office Supplies,Labels,Avery 51
7945,56768,7/27/2011,07-01-2011,Critical,37,111.39,Giulietta Dortch,Nova Scotia,Atlantic,Office Supplies,Pens & Art Supplies,Newell 335
7961,56900,11/26/2011,11-01-2011,Not Specified,16,54.32,Bradley Talbott,Nova Scotia,Atlantic,Office Supplies,Rubber Bands,Advantus SlideClip™ Paper Clips
7974,57056,11-08-2012,11-01-2012,Low,29,2185.61,Bradley Talbott,Nova Scotia,Atlantic,Furniture,Tables,KI Conference Tables
8170,58372,04-02-2011,04-01-2011,Low,48,184.1,Brian Stugart,Nova Scotia,Atlantic,Office Supplies,Pens & Art Supplies,4009® Highlighters by Sanford
8297,59270,01-11-2010,01-01-2010,High,48,25312,Deborah Brumfield,Nova Scotia,Atlantic,Technology,Office Machines,Panasonic KX-P3626 Dot Matrix Printer
8298,59270,01-11-2010,01-01-2010,High,14,2138.63,Deborah Brumfield,Nova Scotia,Atlantic,Office Supplies,Storage & Organization,Letter Size Cart
8343,59619,2/13/2010,02-01-2010,Not Specified,12,76.04,Maureen Gastineau,Nova Scotia,Atlantic,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)
8367,59781,12-12-2012,12-01-2012,Not Specified,24,4408.27,Julia Barnett,Nova Scotia,Atlantic,Furniture,Chairs & Chairmats,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms
23,132,06-10-2010,06-01-2010,Medium,30,4011.65,Emily Phan,Nova Scotia,Atlantic,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish"
42,258,12/28/2010,12-01-2010,Critical,21,154.35,Liz Willingham,Nova Scotia,Atlantic,Office Supplies,Paper,Xerox 1984
43,258,12/28/2010,12-01-2010,Critical,7,201.36,Liz Willingham,Nova Scotia,Atlantic,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray"
57,325,10/16/2010,10-01-2010,Low,9,884.1275,Craig Yedwab,Nova Scotia,Atlantic,Technology,Telephones and Communication,282
217,1444,12-05-2009,12-01-2009,Medium,32,21717.36,Noel Staavos,Nova Scotia,Atlantic,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier
302,2084,3/16/2010,03-01-2010,High,16,692.73,Andy Reiter,Nova Scotia,Atlantic,Office Supplies,Paper,Xerox 1893
480,3332,11-04-2009,11-01-2009,Critical,6,22.19,Ben Peterman,Nova Scotia,Atlantic,Office Supplies,Pens & Art Supplies,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink"
494,3397,6/22/2009,06-01-2009,Medium,43,815.89,Alex Grayson,Nova Scotia,Atlantic,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard
519,3556,9/22/2012,09-01-2012,Not Specified,41,4933.99,George Zrebassa,Nova Scotia,Atlantic,Furniture,Chairs & Chairmats,SAFCO Folding Chair Trolley
529,3589,5/25/2009,05-01-2009,High,23,72.93,Denise Leinenbach,Nova Scotia,Atlantic,Office Supplies,Labels,Self-Adhesive Removable Labels
573,3905,12/20/2010,12-01-2010,Not Specified,42,2537.88,Muhammed Lee,Nova Scotia,Atlantic,Furniture,Chairs & Chairmats,"Global Push Button Manager's Chair, Indigo"
590,4033,06-01-2010,06-01-2010,Low,38,19269.05,Bill Tyler,Nova Scotia,Atlantic,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases
662,4647,5/13/2009,05-01-2009,Medium,33,1590.163,Carlos Meador,Nova Scotia,Atlantic,Technology,Telephones and Communication,Accessory6
686,4773,12/22/2011,12-01-2011,Critical,26,311.38,Liz Willingham,Nova Scotia,Atlantic,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown"
724,5189,11/25/2010,11-01-2010,Low,8,24.72,Evan Henry,Nova Scotia,Atlantic,Office Supplies,Pens & Art Supplies,Rogers Handheld Barrel Pencil Sharpener
772,5510,01-07-2010,01-01-2010,Medium,12,116.38,Denise Leinenbach,Nova Scotia,Atlantic,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4"""
886,6369,12/19/2009,12-01-2009,High,30,14922.16,Denise Leinenbach,Nova Scotia,Atlantic,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases
887,6373,1/23/2012,01-01-2012,Not Specified,1,62.77,Denise Leinenbach,Nova Scotia,Atlantic,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection
900,6465,08-12-2011,08-01-2011,Low,36,240.14,Alan Shonely,Nova Scotia,Atlantic,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”"
953,6885,6/19/2012,06-01-2012,Low,40,879.54,Damala Kotsonis,Nova Scotia,Atlantic,Technology,Office Machines,TI 36X Solar Scientific Calculator
1004,7297,9/14/2009,09-01-2009,High,4,1620.94,Debra Catini,Nova Scotia,Atlantic,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture
1009,7367,06-05-2011,06-01-2011,Low,48,269.93,Raymond Fair,Nova Scotia,Atlantic,Office Supplies,Paper,"Wirebound Message Book, 4 per Page"
1051,7751,12/23/2012,12-01-2012,Not Specified,45,4547.9,Ann Blume,Nova Scotia,Atlantic,Furniture,Chairs & Chairmats,Global Deluxe Office Fabric Chairs
1159,8422,4/14/2009,04-01-2009,Medium,18,4212.752,Becky Martin,Nova Scotia,Atlantic,Furniture,Tables,Hon 94000 Series Round Tables
1244,9062,3/20/2011,03-01-2011,High,32,119.2,Eric Barreto,Nova Scotia,Atlantic,Office Supplies,Rubber Bands,Staples Vinyl Coated Paper Clips
1403,10209,11/29/2010,11-01-2010,Medium,48,418.82,Barry Franz,Nova Scotia,Atlantic,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs
1412,10245,2/13/2011,02-01-2011,Medium,23,127.17,Astrea Jones,Nova Scotia,Atlantic,Office Supplies,Binders and Binder Accessories,Avery Durable Poly Binders
1525,11008,2/24/2009,02-01-2009,Critical,17,2545.89,Peter McVee,Nova Scotia,Atlantic,Office Supplies,Storage & Organization,"SAFCO Commercial Wire Shelving, Black"
1600,11585,3/15/2009,03-01-2009,Medium,17,281.84,Chuck Sachs,Nova Scotia,Atlantic,Technology,Computer Peripherals,"Belkin 107-key enhanced keyboard, USB/PS/2 interface"
1870,13472,10/26/2011,10-01-2011,Critical,26,106.03,Corey Catlett,Nova Scotia,Atlantic,Office Supplies,Labels,Avery 506
1973,14114,04-06-2009,04-01-2009,Critical,29,65.16,Dave Poirier,Nova Scotia,Atlantic,Office Supplies,Rubber Bands,Advantus Push Pins
2060,14727,7/19/2012,07-01-2012,Medium,33,2269.41,Bobby Trafton,Nova Scotia,Atlantic,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge
2153,15399,5/13/2012,05-01-2012,Critical,46,2514.5125,Benjamin Venier,Nova Scotia,Atlantic,Technology,Telephones and Communication,T193
2168,15619,6/28/2011,06-01-2011,Low,9,1425.21,Tony Molinari,Nova Scotia,Atlantic,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms
2248,16194,10-07-2010,10-01-2010,Not Specified,24,2435.5135,Benjamin Venier,Nova Scotia,Atlantic,Technology,Telephones and Communication,V3682
2255,16229,3/29/2009,03-01-2009,High,19,568.7435,Nora Paige,Nova Scotia,Atlantic,Technology,Telephones and Communication,Accessory9
2260,16231,09-04-2012,09-01-2012,Low,20,2506.38,Nora Paige,Nova Scotia,Atlantic,Furniture,Tables,Bevis 36 x 72 Conference Tables
2312,16674,4/29/2011,04-01-2011,Low,49,1959.43,Robert Barroso,Nova Scotia,Atlantic,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge
2313,16674,4/29/2011,04-01-2011,Low,39,14072.64,Robert Barroso,Nova Scotia,Atlantic,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms
2320,16710,4/24/2011,04-01-2011,High,47,5549.79,Alex Grayson,Nova Scotia,Atlantic,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer
2401,17408,5/27/2009,05-01-2009,Not Specified,41,728.127,Berenike Kampe,Nova Scotia,Atlantic,Technology,Telephones and Communication,1726 Digital Answering Machine
2437,17698,5/13/2012,05-01-2012,High,22,1118.2515,Michael Kennedy,Nova Scotia,Atlantic,Technology,Telephones and Communication,8260
2438,17698,5/13/2012,05-01-2012,High,40,609.4,Michael Kennedy,Nova Scotia,Atlantic,Office Supplies,Binders and Binder Accessories,Recycled Premium Regency Composition Covers
2570,18534,12/30/2011,12-01-2011,Low,36,282.58,Tracy Poddar,Nova Scotia,Atlantic,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples"
2622,18951,6/29/2011,06-01-2011,Critical,16,61.5,Astrea Jones,Nova Scotia,Atlantic,Office Supplies,Paper,Unpadded Memo Slips
2623,18951,6/29/2011,06-01-2011,Critical,10,324.3175,Astrea Jones,Nova Scotia,Atlantic,Technology,Telephones and Communication,Accessory27
2648,19174,7/16/2010,07-01-2010,Medium,49,214.62,Fred McMath,Nova Scotia,Atlantic,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders
2785,20098,12-08-2011,12-01-2011,Medium,8,194.11,Chuck Sachs,Nova Scotia,Atlantic,Furniture,Office Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock"
2942,21319,4/29/2010,04-01-2010,Medium,11,167.53,Chuck Sachs,Nova Scotia,Atlantic,Office Supplies,Storage & Organization,Super Decoflex Portable Personal File
2944,21319,4/29/2010,04-01-2010,Medium,42,1060.34,Chuck Sachs,Nova Scotia,Atlantic,Furniture,Office Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black"
3081,22115,6/15/2010,06-01-2010,Low,5,751.94,Eric Barreto,Nova Scotia,Atlantic,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer
3088,22149,9/23/2011,09-01-2011,Low,17,48.24,Bobby Trafton,Nova Scotia,Atlantic,Office Supplies,Pens & Art Supplies,"Sanford Colorific Colored Pencils, 12/Box"
3108,22338,5/14/2010,05-01-2010,Medium,36,200.08,Bill Tyler,Nova Scotia,Atlantic,Office Supplies,Paper,Astroparche® Fine Business Paper
3151,22627,04-03-2010,04-01-2010,Low,33,1934.6,Bill Shonely,Nova Scotia,Atlantic,Furniture,Office Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock"
3175,22820,8/17/2010,08-01-2010,High,18,144.84,Craig Yedwab,Nova Scotia,Atlantic,Office Supplies,Rubber Bands,"Staples Vinyl Coated Paper Clips, 800/Box"
3187,22880,5/30/2010,05-01-2010,Medium,13,24.96,Bradley Talbott,Nova Scotia,Atlantic,Technology,Computer Peripherals,BASF Silver 74 Minute CD-R
3217,23078,9/15/2011,09-01-2011,Medium,39,577.95,Jay Fine,Nova Scotia,Atlantic,Office Supplies,"Scissors, Rulers and Trimmers",Acme Galleria® Hot Forged Steel Scissors with Colored Handles
3246,23268,1/16/2012,01-01-2012,High,5,255.31,Pierre Wener,Nova Scotia,Atlantic,Office Supplies,Paper,Xerox 1937
3354,24003,10/31/2009,10-01-2009,Critical,4,129.7865,Dan Campbell,Nova Scotia,Atlantic,Technology,Telephones and Communication,Accessory41
3379,24102,11/30/2010,11-01-2010,Critical,50,1844.26,Fred McMath,Nova Scotia,Atlantic,Office Supplies,Storage & Organization,"Companion Letter/Legal File, Black"
3423,24422,12/29/2011,12-01-2011,Critical,20,3467.28,Craig Yedwab,Nova Scotia,Atlantic,Furniture,Tables,"Bevis Round Conference Table Top, X-Base"
3459,24644,7/28/2009,07-01-2009,Critical,46,5897.47,Tony Molinari,Nova Scotia,Atlantic,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy"
3693,26401,10/13/2010,10-01-2010,Medium,1,415,Dave Poirier,Nova Scotia,Atlantic,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine
3918,27938,05-05-2009,05-01-2009,Medium,40,1233.51,Noel Staavos,Nova Scotia,Atlantic,Office Supplies,Paper,Xerox 1951
3996,28515,6/30/2010,06-01-2010,High,48,379.78,Frank Atkinson,Nova Scotia,Atlantic,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box"
4114,29280,3/28/2012,03-01-2012,Medium,30,856.34,Bill Shonely,Nova Scotia,Atlantic,Technology,Computer Peripherals,Maxell 4.7GB DVD-R
4127,29346,8/16/2009,08-01-2009,Low,2,29.06,Janet Martin,Nova Scotia,Atlantic,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown"
4129,29349,06-10-2010,06-01-2010,High,46,2526.54,Bobby Trafton,Nova Scotia,Atlantic,Technology,Telephones and Communication,6000
4153,29473,2/15/2012,02-01-2012,Medium,31,206.2865,Katrina Willman,Nova Scotia,Atlantic,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID
4205,29893,6/16/2012,06-01-2012,Medium,24,5452.9,Michael Paige,Nova Scotia,Atlantic,Office Supplies,Storage & Organization,Tennsco Double-Tier Lockers
4228,30023,10/15/2010,10-01-2010,Low,36,840.24,Giulietta Dortch,Nova Scotia,Atlantic,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener
4247,30215,2/26/2009,02-01-2009,Medium,23,3637.728,Cathy Hwang,Nova Scotia,Atlantic,Technology,Telephones and Communication,T28 WORLD
4311,30720,9/27/2012,09-01-2012,Low,27,2398.9,Bill Shonely,Nova Scotia,Atlantic,Furniture,Office Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black"
4333,30884,9/26/2010,09-01-2010,Low,6,763.448,Carlos Meador,Nova Scotia,Atlantic,Furniture,Tables,BPI Conference Tables
4398,31303,3/20/2011,03-01-2011,Low,50,306.13,Dianna Arnett,Nova Scotia,Atlantic,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders
4402,31392,05-06-2010,05-01-2010,Low,21,128.86,George Zrebassa,Nova Scotia,Atlantic,Office Supplies,Paper,Xerox 1985
4449,31715,01-09-2009,01-01-2009,Not Specified,24,64.11,Mark Haberlin,Nova Scotia,Atlantic,Office Supplies,Pens & Art Supplies,Newell 339
4557,32420,7/29/2009,07-01-2009,Medium,19,5369.46,Christy Brittain,Nova Scotia,Atlantic,Furniture,Chairs & Chairmats,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs
4630,32965,2/24/2011,02-01-2011,High,2,11.15,Michael Paige,Nova Scotia,Atlantic,Office Supplies,Paper,Unpadded Memo Slips
4674,33253,11/30/2011,11-01-2011,Not Specified,17,524.212,Katherine Murray,Nova Scotia,Atlantic,Technology,Telephones and Communication,Accessory9
4784,33959,7/31/2009,07-01-2009,Critical,23,367.53,Ben Peterman,Nova Scotia,Atlantic,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories
4959,35271,7/26/2010,07-01-2010,High,19,1083.4015,Dean Percer,Nova Scotia,Atlantic,Technology,Telephones and Communication,5180
5108,36390,10-12-2012,10-01-2012,High,3,329.63,Sylvia Foulston,Nova Scotia,Atlantic,Technology,Telephones and Communication,M70
5265,37447,07-08-2009,07-01-2009,Low,23,139.45,Noel Staavos,Nova Scotia,Atlantic,Office Supplies,Binders and Binder Accessories,Fellowes Black Plastic Comb Bindings
5394,38341,5/18/2009,05-01-2009,Medium,15,62.62,Brendan Murry,Nova Scotia,Atlantic,Office Supplies,Binders and Binder Accessories,Cardinal Poly Pocket Divider Pockets for Ring Binders
5395,38341,5/18/2009,05-01-2009,Medium,5,64.25,Brendan Murry,Nova Scotia,Atlantic,Office Supplies,Paper,Xerox 1933
5453,38723,9/20/2012,09-01-2012,Critical,39,2617.13,Pierre Wener,Nova Scotia,Atlantic,Office Supplies,Storage & Organization,Fellowes Bankers Box™ Staxonsteel® Drawer File/Stacking System
5467,38851,06-10-2012,06-01-2012,Critical,1,8.49,Brad Thomas,Nova Scotia,Atlantic,Office Supplies,Binders and Binder Accessories,Accohide Poly Flexible Ring Binders
5470,38882,12/14/2009,12-01-2009,Critical,40,2169.49,Hunter Lopez,Nova Scotia,Atlantic,Office Supplies,Paper,Xerox 1888
5540,39266,8/27/2012,08-01-2012,High,4,64.09,Dan Campbell,Nova Scotia,Atlantic,Office Supplies,Envelopes,Park Ridge™ Embossed Executive Business Envelopes
5614,39780,06-07-2009,06-01-2009,Low,48,2208.31,Chuck Sachs,Nova Scotia,Atlantic,Furniture,Office Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets
5625,39842,12/19/2010,12-01-2010,Medium,22,1295.502,Chris Cortes,Nova Scotia,Atlantic,Technology,Telephones and Communication,StarTAC 7760
5652,40005,7/25/2010,07-01-2010,High,20,873.82,Mark Packer,Nova Scotia,Atlantic,Furniture,Office Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets
5733,40704,01-07-2009,01-01-2009,Low,6,11.57,Julie Kriz,Nova Scotia,Atlantic,Office Supplies,Pens & Art Supplies,Newell 310
5833,41383,05-12-2010,05-01-2010,Low,36,1449.45,Fred McMath,Nova Scotia,Atlantic,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Extra Heavy Duty 4"" Binders"
5840,41415,11-10-2009,11-01-2009,Low,10,80.92,Debra Catini,Nova Scotia,Atlantic,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4"
5898,41825,8/22/2009,08-01-2009,Critical,50,7817.45,Sylvia Foulston,Nova Scotia,Atlantic,Furniture,Chairs & Chairmats,"Global Leather & Oak Executive Chair, Burgundy"
5899,41826,10/16/2010,10-01-2010,Medium,4,63.93,Chuck Sachs,Nova Scotia,Atlantic,Furniture,Office Furnishings,DAX Solid Wood Frames
5946,42213,3/21/2011,03-01-2011,Critical,46,110.96,Ann Blume,Nova Scotia,Atlantic,Office Supplies,Labels,Avery 494
5995,42469,11-08-2012,11-01-2012,Not Specified,18,2130.82,Muhammed Yedwab,Nova Scotia,Atlantic,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine
6117,43302,8/23/2011,08-01-2011,Low,43,720.613,Damala Kotsonis,Nova Scotia,Atlantic,Technology,Telephones and Communication,Accessory21
6156,43588,09-01-2012,09-01-2012,Medium,16,3075.752,Jennifer Patt,Nova Scotia,Atlantic,Furniture,Tables,Chromcraft Rectangular Conference Tables
6208,44000,10-04-2012,10-01-2012,Not Specified,18,85.03,Dan Campbell,Nova Scotia,Atlantic,Office Supplies,Paper,Xerox 1927
6389,45381,8/21/2011,08-01-2011,Medium,26,164.1,Michael Oakman,Nova Scotia,Atlantic,Office Supplies,Binders and Binder Accessories,Binder Posts
6390,45381,8/21/2011,08-01-2011,Medium,23,1316.87,Michael Oakman,Nova Scotia,Atlantic,Technology,Computer Peripherals,Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad
6431,45728,6/21/2010,06-01-2010,High,11,38.24,Keith Herrera,Nova Scotia,Atlantic,Office Supplies,Labels,Avery File Folder Labels
6456,45984,1/27/2012,01-01-2012,Medium,27,80.33,Janet Martin,Nova Scotia,Atlantic,Office Supplies,Pens & Art Supplies,Newell 343
6459,45988,09-01-2009,09-01-2009,Critical,43,3832.24,David Kendrick,Nova Scotia,Atlantic,Furniture,Office Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection
6489,46177,12-05-2010,12-01-2010,Low,48,9708.64,Rick Duston,Nova Scotia,Atlantic,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables
6620,47106,10/25/2011,10-01-2011,Medium,40,6618.457,Becky Martin,Nova Scotia,Atlantic,Technology,Telephones and Communication,3285
6630,47169,03-03-2010,03-01-2010,Medium,15,803.267,Doug Jacobs,Nova Scotia,Atlantic,Technology,Telephones and Communication,8860
6751,48071,03-03-2011,03-01-2011,Low,1,22.74,Emily Burns,Nova Scotia,Atlantic,Furniture,Office Furnishings,Nu-Dell Executive Frame
6910,49312,2/21/2011,02-01-2011,Critical,19,1882.18,Deanra Eno,Nova Scotia,Atlantic,Furniture,Office Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49"""
6930,49472,7/16/2010,07-01-2010,Low,23,103.2,Robert Barroso,Nova Scotia,Atlantic,Office Supplies,Pens & Art Supplies,Newell 336
6980,49891,09-12-2009,09-01-2009,Not Specified,19,88.4,Darrin Sayre,Nova Scotia,Atlantic,Office Supplies,Labels,Avery 508
7041,50276,2/14/2011,02-01-2011,Not Specified,34,390.35,Bradley Talbott,Nova Scotia,Atlantic,Office Supplies,Pens & Art Supplies,Newell 309
7162,51107,9/25/2012,09-01-2012,Not Specified,36,772.67,Luke Foster,Nova Scotia,Atlantic,Office Supplies,Binders and Binder Accessories,Trimflex™ Flexible Post Binders
7260,51783,11-11-2011,11-01-2011,Medium,10,1875.18,Brian Stugart,Nova Scotia,Atlantic,Furniture,Tables,"Bevis Round Conference Table Top, X-Base"
7295,52006,6/24/2009,06-01-2009,Medium,42,375.76,Carlos Meador,Nova Scotia,Atlantic,Furniture,Office Furnishings,Westinghouse Clip-On Gooseneck Lamps
7429,52934,7/27/2011,07-01-2011,Critical,20,92.15,Sara Luxemburg,Nova Scotia,Atlantic,Office Supplies,Labels,Avery 508
7555,54053,2/14/2012,02-01-2012,High,18,821.7885,Alex Grayson,Nova Scotia,Atlantic,Technology,Telephones and Communication,Accessory6
7708,55239,12-03-2012,12-01-2012,Critical,13,95.68,Joni Wasserman,Nova Scotia,Atlantic,Office Supplies,Paper,Xerox 23
7739,55425,11-01-2011,11-01-2011,Critical,7,73.86,Paul Knutson,Nova Scotia,Atlantic,Office Supplies,Storage & Organization,Filing/Storage Totes and Swivel Casters
7901,56515,5/27/2011,05-01-2011,Medium,17,979.52,Sara Luxemburg,Nova Scotia,Atlantic,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases
8079,57638,4/22/2012,04-01-2012,Low,35,5740.624,Christy Brittain,Nova Scotia,Atlantic,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base"
8195,58599,1/14/2010,01-01-2010,Critical,49,5332.42,Dianna Wilson,Nova Scotia,Atlantic,Furniture,Chairs & Chairmats,Hon Comfortask® Task/Swivel Chairs
8265,59075,2/26/2012,02-01-2012,Low,4,21.84,David Smith,Nova Scotia,Atlantic,Technology,Computer Peripherals,"Imation Primaris 3.5"" 2HD Unformatted Diskettes, 10/Pack"
8300,59270,01-11-2010,01-01-2010,High,47,1597.02,Deborah Brumfield,Nova Scotia,Atlantic,Technology,Computer Peripherals,"Memorex 4.7GB DVD-RAM, 3/Pack"
58,326,06-03-2011,06-01-2011,High,34,218.27,Michelle Tran,Quebec,Quebec,Office Supplies,Binders and Binder Accessories,"DXL™ Angle-View Binders with Locking Rings, Black"
59,326,06-03-2011,06-01-2011,High,17,100.95,Michelle Tran,Quebec,Quebec,Office Supplies,Rubber Bands,"Advantus Push Pins, Aluminum Head"
99,614,11/30/2012,11-01-2012,High,41,628.22,Dave Hallsten,Quebec,Quebec,Furniture,Office Furnishings,Nu-Dell Leatherette Frames
100,614,11/30/2012,11-01-2012,High,24,3366.1,Dave Hallsten,Quebec,Quebec,Furniture,Tables,Balt Split Level Computer Training Table
139,898,06-02-2010,06-01-2010,High,40,676.13,Sanjit Jacobs,Quebec,Quebec,Technology,Computer Peripherals,Logitech Access Keyboard
140,898,06-02-2010,06-01-2010,High,26,7668.55,Sanjit Jacobs,Quebec,Quebec,Furniture,Tables,Hon 94000 Series Round Tables
166,1031,8/31/2009,08-01-2009,Medium,34,226.1,Sanjit Jacobs,Quebec,Quebec,Office Supplies,Binders and Binder Accessories,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack"
